,period,geolevel,geoitem,v2801_vh_bedr_tot,v2801_vh_dr_tot,v2801_vh_ds_auto,v2801_vh_ds_fiets,v2801_vh_ds_gewnowap,v2801_vh_ds_handtas,v2801_vh_ds_tot,v2801_vh_ds_voert,v2801_vh_ds_wap,v2801_vh_ds_winkel,v2801_vh_ds_woning,v2801_vh_ds_zakrol,v2801_vh_ifg_fys,v2801_vh_ifg_psych,v2801_vh_ifg_sx,v2801_vh_scha_auto,v2801_vh_scha_eig,v2801_vh_scha_graff,v2801_vh_totcrim
981,2014,gemeente,11037,68,37,8,64,11,0,412,69,2,8,111,11,32,13,2,50,106,2,915
982,2014,gemeente,11038,38,11,2,40,4,0,184,18,1,19,22,8,15,6,0,22,49,8,405
983,2014,gemeente,11039,63,44,5,46,5,0,421,77,2,21,112,16,28,13,0,38,103,0,951
984,2014,gemeente,11040,189,104,21,162,15,2,906,98,17,90,163,60,90,44,3,112,281,4,2335
985,2014,gemeente,11044,61,71,6,35,5,0,275,40,2,9,77,12,35,46,0,55,112,0,920
986,2014,gemeente,11050,86,22,13,81,12,1,763,58,3,171,126,141,15,11,0,32,62,0,1157
987,2014,gemeente,11052,71,26,10,39,4,0,383,82,2,7,85,16,21,39,0,47,94,0,852
988,2014,gemeente,11053,50,72,14,81,7,1,408,36,2,11,61,9,34,20,2,35,93,3,1068
989,2014,gemeente,11054,36,37,8,18,4,0,294,47,1,13,101,5,10,16,0,21,67,0,633
990,2014,gemeente,11055,50,50,7,124,4,0,489,64,1,34,81,9,31,27,0,38,111,1,1088
991,2014,gemeente,11056,73,30,7,145,15,1,587,52,4,35,84,26,55,34,1,83,152,6,1378
992,2014,gemeente,11057,46,66,4,88,9,0,368,47,1,18,48,19,23,13,1,42,102,0,935
993,2014,gemeente,12002,67,19,3,26,0,0,172,18,0,6,34,2,14,10,2,15,54,0,494
994,2014,gemeente,12005,18,29,5,19,5,0,201,19,2,1,50,6,15,17,0,12,34,0,495
995,2014,gemeente,12007,82,124,4,106,8,2,349,22,2,14,43,13,30,20,1,51,103,3,1058
996,2014,gemeente,12009,30,72,2,50,5,1,279,30,0,9,66,13,22,9,0,39,65,2,786
997,2014,gemeente,12014,101,219,9,118,13,2,748,58,2,26,177,51,94,87,2,90,181,2,2212
998,2014,gemeente,12021,154,183,10,167,21,3,996,73,4,81,135,91,69,48,1,127,271,7,2721
999,2014,gemeente,12025,488,989,36,556,91,7,3010,268,25,328,346,263,225,88,4,328,777,61,8846
1000,2014,gemeente,12026,157,67,1,78,5,0,361,28,2,11,91,5,24,24,1,28,98,3,1076
1001,2014,gemeente,12029,33,54,0,17,3,0,214,23,0,9,61,20,18,6,1,22,48,0,530
1002,2014,gemeente,12035,43,96,3,39,4,0,283,21,1,7,74,12,34,27,2,54,101,0,860
1003,2014,gemeente,12040,101,97,15,89,20,1,711,59,7,26,121,51,74,48,1,88,260,16,2073
1004,2014,gemeente,12041,91,171,13,92,13,0,454,39,2,7,99,6,40,22,1,50,136,2,1326
1005,2014,gemeente,13001,33,54,4,65,0,0,262,15,1,6,56,7,11,8,1,34,74,1,660
1006,2014,gemeente,13002,5,17,2,7,0,0,58,4,0,0,12,6,2,0,0,3,18,2,158
1007,2014,gemeente,13003,25,42,8,73,6,0,375,27,1,10,107,8,25,20,0,20,69,4,780
1008,2014,gemeente,13004,74,78,1,96,6,1,344,46,2,2,46,9,17,12,1,30,102,1,905
1009,2014,gemeente,13006,12,21,2,38,3,0,155,11,1,3,22,16,10,6,1,8,38,0,354
1010,2014,gemeente,13008,81,175,17,291,21,1,1185,88,5,57,214,68,40,21,0,12,41,0,2061
1011,2014,gemeente,13010,34,27,10,52,3,0,249,31,1,7,77,4,6,8,3,4,11,0,494
1012,2014,gemeente,13011,86,120,16,204,13,2,880,62,1,80,80,70,40,32,3,21,57,0,1756
1013,2014,gemeente,13012,21,20,2,20,5,0,177,26,0,15,38,5,9,5,0,3,11,0,319
1014,2014,gemeente,13013,57,62,0,36,4,0,247,4,1,28,49,10,27,11,1,11,24,1,756
1015,2014,gemeente,13014,57,175,22,89,7,0,608,75,5,10,142,18,13,10,1,45,108,0,1597
1016,2014,gemeente,13016,41,59,1,22,4,0,142,11,0,3,30,3,18,8,1,6,22,0,455
1017,2014,gemeente,13017,53,48,1,103,3,0,379,20,2,4,51,13,17,14,0,30,104,1,851
1018,2014,gemeente,13019,32,97,8,62,8,0,384,36,1,5,75,9,14,7,1,33,74,0,842
1019,2014,gemeente,13021,23,39,3,14,3,0,189,18,1,4,56,11,16,5,0,5,14,0,378
1020,2014,gemeente,13023,29,87,2,47,1,0,173,19,0,3,29,1,13,16,0,11,48,0,626
1021,2014,gemeente,13025,64,150,16,259,14,0,1073,77,6,68,136,67,54,39,2,90,198,5,2067
1022,2014,gemeente,13029,24,13,5,46,1,0,269,18,1,7,47,10,17,17,0,5,10,0,508
1023,2014,gemeente,13031,45,23,2,27,1,0,225,39,0,10,37,11,20,9,3,25,46,0,557
1024,2014,gemeente,13035,53,71,10,48,5,1,228,12,2,5,41,1,15,7,0,18,50,0,643
1025,2014,gemeente,13036,15,62,6,45,2,0,231,36,0,6,56,6,9,3,1,12,39,1,475
1026,2014,gemeente,13037,32,35,7,60,6,0,251,29,1,9,30,10,13,12,0,31,69,1,620
1027,2014,gemeente,13040,229,231,16,453,48,6,1762,77,14,193,133,149,88,47,2,168,388,12,4081
1028,2014,gemeente,13044,12,22,4,30,1,0,147,8,0,0,34,1,10,8,0,1,8,0,314
1029,2014,gemeente,13046,30,18,2,45,3,0,166,19,1,11,27,1,5,7,0,19,56,3,393
1030,2014,gemeente,13049,115,143,9,77,10,1,474,33,3,26,80,32,39,43,1,6,33,0,1357
1031,2014,gemeente,13053,41,32,6,32,4,0,276,18,3,14,83,1,19,25,1,5,14,0,593
1032,2014,gemeente,21001,489,527,297,144,820,86,6879,1786,131,445,764,937,346,130,9,588,1202,28,14062
1033,2014,gemeente,21002,144,172,31,79,57,8,1384,295,12,90,353,124,70,27,1,133,271,26,2946
1034,2014,gemeente,21003,103,41,42,22,68,6,1086,261,17,90,212,69,58,12,2,119,209,9,2386
1035,2014,gemeente,21004,1751,2436,371,953,2186,234,27306,5460,265,1063,1579,7081,665,166,8,1271,2847,293,50718
1036,2014,gemeente,21005,164,211,62,125,164,22,2285,472,16,90,325,320,145,67,2,202,449,122,4714
1037,2014,gemeente,21006,189,129,63,53,79,4,1435,289,16,63,339,146,79,41,3,187,285,10,3347
1038,2014,gemeente,21007,185,201,116,78,326,56,2391,743,38,49,376,170,131,53,2,242,467,40,5108
1039,2014,gemeente,21008,59,55,37,24,52,7,738,186,18,11,181,38,57,13,0,112,173,4,1587
1040,2014,gemeente,21009,506,940,143,297,386,47,6392,1436,54,378,699,1112,227,76,2,441,968,138,13654
1041,2014,gemeente,21010,174,115,72,110,216,27,2450,567,34,114,494,232,118,30,0,222,412,23,4496
1042,2014,gemeente,21011,67,151,40,37,114,7,759,147,16,7,133,102,43,12,0,102,177,11,1845
1043,2014,gemeente,21012,294,425,126,145,476,51,3982,1048,78,107,595,484,269,70,11,369,758,28,9050
1044,2014,gemeente,21013,300,934,77,119,451,51,5180,994,53,165,386,1211,167,49,3,268,553,52,11003
1045,2014,gemeente,21014,126,370,29,43,110,7,1264,299,22,14,102,254,82,25,2,103,225,8,3797
1046,2014,gemeente,21015,469,815,199,127,359,37,4836,1015,67,59,757,814,296,133,6,390,801,68,13310
1047,2014,gemeente,21016,365,612,95,136,246,42,3590,836,48,166,824,356,170,74,1,346,627,54,8026
1048,2014,gemeente,21017,99,140,35,63,38,2,1010,283,2,17,328,50,47,32,0,113,221,24,2253
1049,2014,gemeente,21018,192,219,61,163,111,10,2221,459,15,116,452,183,101,84,0,219,385,36,4728
1050,2014,gemeente,21019,128,107,32,114,67,14,1388,353,8,24,328,107,59,42,5,144,229,7,2945
1051,2014,gemeente,23002,130,54,31,69,21,9,952,176,8,26,293,18,33,26,0,117,250,8,2191
1052,2014,gemeente,23003,62,59,17,24,30,8,699,159,9,24,221,23,33,29,0,101,189,5,1514
1053,2014,gemeente,23009,2,1,0,0,1,0,40,0,0,0,24,0,2,0,0,3,18,1,115
1054,2014,gemeente,23016,151,155,36,79,43,2,1361,325,18,26,416,22,75,46,0,109,230,10,3049
1055,2014,gemeente,23023,14,4,1,5,0,0,94,18,0,0,31,0,7,5,0,8,46,1,260
1056,2014,gemeente,23024,15,4,2,5,2,0,107,10,0,0,32,0,13,2,0,11,43,0,269
1057,2014,gemeente,23025,120,60,22,43,28,1,952,205,6,48,332,44,76,21,0,88,204,24,2077
1058,2014,gemeente,23027,96,74,25,119,51,7,1202,182,13,82,260,91,58,32,1,177,383,9,2818
1059,2014,gemeente,23032,10,4,4,4,1,0,112,14,0,1,47,1,5,5,0,16,45,1,257
1060,2014,gemeente,23033,18,47,5,18,5,0,241,43,1,5,69,3,16,5,0,29,69,3,533
1061,2014,gemeente,23038,28,30,7,24,1,0,245,47,1,14,61,9,18,8,1,16,41,2,516
1062,2014,gemeente,23039,16,5,1,19,1,0,142,12,0,9,32,4,12,12,0,26,64,4,368
1063,2014,gemeente,23044,50,26,6,66,10,0,264,24,2,8,36,16,28,17,0,63,98,0,865
1064,2014,gemeente,23045,41,45,7,70,6,0,445,70,0,12,87,11,23,14,0,55,116,3,888
1065,2014,gemeente,23047,36,34,8,13,12,2,494,136,2,30,111,12,26,8,0,67,110,2,1044
1066,2014,gemeente,23050,57,41,12,26,5,0,425,64,4,21,133,15,19,15,1,50,151,4,955
1067,2014,gemeente,23052,39,30,6,63,9,1,314,40,2,16,73,8,27,6,0,34,107,2,800
1068,2014,gemeente,23060,30,41,4,61,1,0,218,11,3,6,60,5,15,17,3,42,105,7,676
1069,2014,gemeente,23062,88,51,21,23,10,1,573,126,2,12,160,35,50,57,0,73,144,3,1309
1070,2014,gemeente,23064,7,0,4,4,3,0,64,4,0,0,25,3,7,4,0,13,38,0,193
1071,2014,gemeente,23077,107,40,27,48,44,1,1113,265,3,71,323,42,42,24,1,100,190,6,2184
1072,2014,gemeente,23081,27,48,2,22,3,0,303,49,1,3,126,1,18,17,0,41,78,4,663
1073,2014,gemeente,23086,79,18,16,45,9,0,501,74,6,13,160,16,21,7,1,46,97,3,1058
1074,2014,gemeente,23088,140,153,35,119,57,9,1322,266,18,132,242,111,77,34,1,193,316,15,3337
1075,2014,gemeente,23094,146,118,50,28,29,4,1091,220,11,39,315,58,91,27,1,166,254,10,2671
1076,2014,gemeente,23096,51,55,9,62,8,0,459,69,1,37,119,15,24,21,0,36,85,0,964
1077,2014,gemeente,23097,19,8,2,24,3,0,216,33,1,0,75,1,19,23,0,25,50,1,480
1078,2014,gemeente,23098,37,2,16,9,28,2,439,97,4,50,79,37,18,6,1,39,74,2,761
1079,2014,gemeente,23099,23,22,5,9,12,0,425,134,3,25,155,12,9,1,1,40,72,1,708
1080,2014,gemeente,23100,6,3,2,7,6,1,166,47,2,0,68,2,8,1,0,23,34,2,291
1081,2014,gemeente,23101,66,24,10,24,14,2,419,87,1,3,181,9,23,11,1,39,100,4,977
1082,2014,gemeente,23102,57,12,13,22,21,4,500,122,4,7,164,14,21,11,0,46,81,1,1046
1083,2014,gemeente,23103,28,27,9,24,6,0,390,142,5,6,115,12,5,2,0,33,60,3,693
1084,2014,gemeente,23104,18,13,4,11,5,0,189,19,0,5,83,4,10,8,0,26,47,0,446
1085,2014,gemeente,23105,45,11,7,8,4,0,247,41,0,1,98,4,32,15,1,36,80,2,659
1086,2014,gemeente,24001,89,156,11,98,17,8,628,28,6,34,104,74,47,81,1,103,224,4,1811
1087,2014,gemeente,24007,17,8,2,14,1,0,102,10,0,10,37,2,19,14,1,16,37,0,311
1088,2014,gemeente,24008,10,15,3,3,3,0,95,13,0,1,27,0,6,3,0,17,27,0,283
1089,2014,gemeente,24009,20,21,4,7,1,0,157,32,0,0,64,6,13,7,0,18,45,7,400
1090,2014,gemeente,24011,20,11,0,7,3,0,167,23,0,21,31,21,6,14,0,16,32,2,417
1091,2014,gemeente,24014,21,11,3,27,4,0,215,31,0,17,40,12,12,12,1,22,49,1,458
1092,2014,gemeente,24016,17,25,2,7,1,0,88,16,1,3,24,3,6,9,0,13,33,0,247
1093,2014,gemeente,24020,92,146,11,94,18,1,719,36,7,78,128,81,45,43,0,104,211,4,1826
1094,2014,gemeente,24028,17,9,1,4,0,0,49,6,1,0,15,0,6,24,0,5,20,0,229
1095,2014,gemeente,24033,28,44,1,42,2,1,239,20,1,18,27,13,12,8,1,30,72,0,537
1096,2014,gemeente,24038,47,37,16,64,4,1,438,51,1,16,140,17,32,3,0,68,126,0,967
1097,2014,gemeente,24041,14,16,0,6,1,0,85,12,0,4,18,1,8,3,0,11,31,0,233
1098,2014,gemeente,24043,20,13,3,5,3,1,134,4,0,0,71,2,12,7,1,13,30,1,312
1099,2014,gemeente,24045,18,4,4,5,1,0,114,15,0,0,36,5,14,4,1,9,40,1,333
1100,2014,gemeente,24048,17,11,1,16,2,1,159,15,1,4,58,6,20,10,2,22,48,0,415
1101,2014,gemeente,24054,11,3,0,4,0,0,56,7,2,0,20,1,7,25,0,6,12,0,184
1102,2014,gemeente,24055,57,17,12,44,7,1,377,63,3,3,112,15,24,8,1,40,80,3,813
1103,2014,gemeente,24059,32,124,8,22,7,1,265,40,2,11,80,19,36,24,0,44,96,0,903
1104,2014,gemeente,24062,454,843,59,2061,245,12,8104,611,42,412,825,1195,230,88,4,474,1256,236,16318
1105,2014,gemeente,24066,34,14,1,17,2,0,150,20,0,3,50,2,10,16,0,12,48,2,431
1106,2014,gemeente,24086,17,24,1,22,7,1,194,35,1,2,56,6,14,9,0,13,56,3,457
1107,2014,gemeente,24094,30,21,3,40,1,0,317,54,1,3,88,33,10,20,0,20,57,1,652
1108,2014,gemeente,24104,58,64,15,43,8,2,431,91,2,11,139,18,32,27,0,47,107,8,987
1109,2014,gemeente,24107,103,119,15,136,15,2,920,86,1,113,127,78,83,76,4,138,277,6,2338
1110,2014,gemeente,24109,23,31,1,29,1,0,183,16,0,13,49,7,19,17,1,17,47,1,445
1111,2014,gemeente,24130,20,46,0,3,2,0,115,5,0,5,49,0,14,23,1,15,37,0,373
1112,2014,gemeente,24133,17,17,2,1,0,0,66,9,0,0,24,0,7,1,1,12,30,0,205
1113,2014,gemeente,24134,43,82,7,46,5,0,363,24,1,10,73,17,40,18,1,45,116,4,1074
1114,2014,gemeente,24135,14,17,4,9,2,0,222,26,0,16,42,35,9,25,0,10,35,1,458
1115,2014,gemeente,24137,9,8,0,4,2,0,42,2,0,0,13,0,6,7,0,3,11,0,142
1116,2014,gemeente,31003,34,41,5,32,4,0,267,25,0,14,103,4,19,9,0,33,95,1,722
1117,2014,gemeente,31004,146,187,4,205,28,4,868,30,3,73,43,104,84,30,1,114,354,9,3019
1118,2014,gemeente,31005,432,613,23,994,99,21,5000,340,11,467,448,703,174,110,5,566,1312,30,11174
1119,2014,gemeente,31006,31,9,1,9,1,0,129,11,1,3,42,1,24,6,0,11,30,0,408
1120,2014,gemeente,31012,30,16,4,12,4,0,199,25,0,7,41,5,19,8,0,22,79,4,604
1121,2014,gemeente,31022,61,69,8,39,7,0,316,38,0,12,88,6,42,21,1,61,145,6,991
1122,2014,gemeente,31033,49,55,4,64,2,0,314,10,2,26,57,9,28,46,2,65,132,1,1114
1123,2014,gemeente,31040,51,53,1,72,0,0,318,30,0,21,76,11,25,12,1,44,133,2,960
1124,2014,gemeente,31042,2,3,1,3,1,0,44,6,0,0,17,0,5,0,0,2,6,0,110
1125,2014,gemeente,31043,189,83,19,441,23,1,1438,90,3,153,182,73,49,24,0,163,387,22,3056
1126,2014,gemeente,32003,46,27,0,35,5,0,298,21,2,15,51,9,22,47,1,66,184,8,990
1127,2014,gemeente,32006,22,20,2,11,3,0,99,10,0,3,15,1,14,24,1,14,60,4,384
1128,2014,gemeente,32010,23,33,2,12,0,0,83,5,0,4,18,3,9,23,0,18,51,1,377
1129,2014,gemeente,32011,33,33,3,26,1,0,170,18,0,4,42,0,12,43,1,19,54,0,497
1130,2014,gemeente,32030,5,3,1,0,0,0,19,2,0,0,5,0,5,1,1,4,8,0,94
1131,2014,gemeente,33011,133,178,14,156,17,1,777,63,0,45,81,35,59,66,3,117,257,7,2511
1132,2014,gemeente,33016,1,1,0,1,1,0,6,1,0,0,2,0,1,0,0,3,5,0,44
1133,2014,gemeente,33021,59,21,4,46,6,0,254,32,2,17,28,6,26,31,2,31,111,0,801
1134,2014,gemeente,33029,48,47,9,51,12,1,308,35,7,3,53,3,34,52,1,56,108,0,916
1135,2014,gemeente,33037,41,20,1,7,0,0,156,20,0,9,43,2,12,52,1,24,44,0,523
1136,2014,gemeente,33039,17,15,2,8,5,0,122,4,0,3,29,1,12,11,0,11,50,1,432
1137,2014,gemeente,33040,21,11,7,12,0,0,98,14,0,2,13,0,16,16,0,16,41,0,337
1138,2014,gemeente,33041,7,2,3,0,0,0,28,4,0,0,9,0,3,3,0,2,9,1,110
1139,2014,gemeente,34002,27,10,6,23,5,0,191,21,0,16,57,4,13,16,1,16,42,0,443
1140,2014,gemeente,34003,23,21,2,22,2,0,149,22,0,15,12,4,16,8,0,22,74,3,450
1141,2014,gemeente,34009,32,19,2,26,3,0,173,11,0,7,52,2,20,20,0,22,54,8,513
1142,2014,gemeente,34013,58,73,13,155,11,2,521,40,1,21,60,20,55,49,8,65,152,5,1410
1143,2014,gemeente,34022,284,657,57,848,96,10,3339,250,24,370,286,190,161,81,5,364,772,31,8048
1144,2014,gemeente,34023,28,33,1,43,4,0,252,18,3,28,49,7,15,13,0,45,76,1,613
1145,2014,gemeente,34025,6,8,0,15,2,0,65,1,0,3,20,0,6,6,0,4,19,1,153
1146,2014,gemeente,34027,84,170,47,254,39,15,1166,195,10,53,244,26,69,49,4,179,359,3,2841
1147,2014,gemeente,34040,114,90,11,282,15,0,897,54,5,59,111,40,44,48,1,114,249,12,2093
1148,2014,gemeente,34041,91,49,28,173,14,3,680,100,8,34,134,15,32,35,0,58,146,6,1535
1149,2014,gemeente,34042,44,32,8,50,0,0,320,41,3,7,80,4,25,27,0,46,134,2,833
1150,2014,gemeente,34043,7,3,2,1,2,0,52,10,0,0,14,1,6,9,1,4,20,0,162
1151,2014,gemeente,35002,70,53,3,80,9,0,390,43,1,45,34,12,61,26,3,82,183,2,1237
1152,2014,gemeente,35005,32,25,1,35,3,0,176,7,2,6,41,1,24,9,2,65,103,0,614
1153,2014,gemeente,35006,29,30,2,34,1,0,176,10,0,3,38,0,22,23,2,51,86,3,552
1154,2014,gemeente,35011,149,66,6,119,18,0,584,46,2,65,67,31,62,35,1,85,254,4,1885
1155,2014,gemeente,35013,391,564,26,688,105,17,3525,342,15,289,241,429,97,74,6,426,969,58,8735
1156,2014,gemeente,35014,22,19,3,15,1,0,139,21,1,7,33,0,11,8,0,12,37,0,406
1157,2014,gemeente,35029,49,14,7,95,9,1,385,38,3,10,67,17,19,12,1,57,136,10,912
1158,2014,gemeente,36006,18,12,2,15,3,0,140,12,0,3,44,1,9,9,7,17,56,1,397
1159,2014,gemeente,36007,17,21,5,30,4,0,137,8,2,10,24,5,19,4,0,25,55,0,531
1160,2014,gemeente,36008,91,70,12,122,22,2,622,36,3,58,79,24,62,30,1,102,249,10,1823
1161,2014,gemeente,36010,24,4,3,18,0,0,107,20,1,0,16,0,15,17,0,15,32,0,283
1162,2014,gemeente,36011,34,10,2,28,2,0,114,12,0,0,16,0,9,6,0,18,49,0,355
1163,2014,gemeente,36012,26,13,3,20,6,0,218,27,2,27,34,3,19,27,1,29,79,4,587
1164,2014,gemeente,36015,175,293,17,655,39,9,2105,124,8,193,212,89,131,85,3,231,625,21,5065
1165,2014,gemeente,36019,24,18,3,8,1,0,102,8,0,2,21,2,14,34,1,14,57,2,419
1166,2014,gemeente,37002,18,3,2,7,1,0,49,1,0,3,12,1,11,10,0,9,27,0,201
1167,2014,gemeente,37007,26,24,0,23,3,0,110,7,1,1,16,0,17,10,0,16,42,0,432
1168,2014,gemeente,37010,14,8,1,7,0,0,70,5,0,11,11,1,11,5,1,10,32,1,256
1169,2014,gemeente,37011,14,11,1,6,1,0,78,8,0,9,17,0,7,10,0,6,20,0,237
1170,2014,gemeente,37012,14,38,1,6,1,0,75,9,1,0,18,0,2,4,1,10,18,0,238
1171,2014,gemeente,37015,63,11,3,48,10,1,331,25,1,71,45,11,20,25,0,55,142,12,950
1172,2014,gemeente,37017,16,16,1,9,5,0,80,8,0,1,11,1,9,7,0,13,55,0,303
1173,2014,gemeente,37018,22,8,3,15,6,1,161,12,0,10,56,0,17,15,1,23,45,0,420
1174,2014,gemeente,37020,26,15,2,30,6,0,168,28,0,8,33,2,16,23,0,23,89,0,476
1175,2014,gemeente,38002,17,6,1,6,0,0,44,1,2,0,13,1,5,5,1,5,30,0,177
1176,2014,gemeente,38008,47,113,3,57,14,2,395,35,0,20,42,24,30,7,1,80,202,18,1089
1177,2014,gemeente,38014,84,75,6,98,9,0,549,31,4,60,104,17,24,18,1,96,260,17,1569
1178,2014,gemeente,38016,61,47,3,71,6,1,379,22,1,41,56,14,24,27,0,54,145,5,912
1179,2014,gemeente,38025,73,31,7,54,6,2,272,25,1,23,42,9,21,8,1,40,89,1,824
1180,2014,gemeente,41002,412,474,46,340,78,15,2316,186,13,189,301,196,191,167,4,304,743,14,7039
1181,2014,gemeente,41011,84,181,10,72,9,0,406,29,1,32,84,9,52,79,1,58,139,5,1611
1182,2014,gemeente,41018,120,182,13,50,23,5,595,89,1,40,93,29,62,50,2,33,111,0,2017
1183,2014,gemeente,41024,75,68,2,27,4,0,188,16,0,7,48,2,45,64,2,20,81,1,906
1184,2014,gemeente,41027,52,63,7,21,2,0,229,17,1,9,53,6,38,45,0,29,82,2,794
1185,2014,gemeente,41034,70,33,5,45,3,0,269,19,1,21,53,8,33,37,1,39,102,2,865
1186,2014,gemeente,41048,181,215,20,135,30,3,934,119,5,104,125,56,95,51,6,173,351,5,2961
1187,2014,gemeente,41063,33,49,0,5,1,0,83,3,0,1,22,3,28,9,2,17,42,1,446
1188,2014,gemeente,41081,89,155,7,72,9,0,511,36,1,50,51,33,74,81,1,69,201,5,1860
1189,2014,gemeente,41082,71,33,10,12,2,0,359,41,1,9,109,4,28,33,0,42,116,0,968
1190,2014,gemeente,42003,39,32,3,26,6,0,165,17,0,5,22,4,37,48,0,28,88,3,684
1191,2014,gemeente,42004,42,60,5,42,8,2,226,15,1,6,54,6,25,5,1,26,86,6,719
1192,2014,gemeente,42006,156,470,15,247,30,4,1128,82,3,81,149,55,132,119,2,206,451,5,3965
1193,2014,gemeente,42008,61,179,4,78,11,0,406,31,1,17,56,19,51,38,1,81,207,2,1528
1194,2014,gemeente,42010,32,22,4,24,2,0,180,39,1,4,53,2,24,33,1,34,63,0,607
1195,2014,gemeente,42011,69,83,7,48,10,1,307,27,1,10,64,9,43,37,3,54,113,1,1015
1196,2014,gemeente,42023,39,39,10,20,4,0,231,29,0,5,88,1,37,28,0,33,101,2,745
1197,2014,gemeente,42025,124,79,13,100,21,0,652,43,2,62,87,30,56,139,3,89,207,3,1994
1198,2014,gemeente,42026,29,15,5,24,2,0,161,9,1,2,51,0,22,52,1,12,50,2,501
1199,2014,gemeente,42028,68,45,4,98,6,0,396,47,0,27,54,9,49,42,2,48,152,4,1364
1200,2014,gemeente,43002,34,47,3,28,1,0,184,7,0,13,34,1,39,13,0,16,66,1,647
1201,2014,gemeente,43005,92,195,5,155,11,1,627,32,1,62,76,35,70,41,1,70,223,10,2248
1202,2014,gemeente,43007,5,17,1,14,0,0,89,6,0,1,26,0,9,7,1,7,42,7,274
1203,2014,gemeente,43010,32,64,4,77,5,0,380,28,0,16,91,9,68,68,2,73,173,2,1237
1204,2014,gemeente,43014,11,10,1,10,1,0,67,12,0,0,10,1,15,4,0,13,46,6,283
1205,2014,gemeente,43018,425,78,6,44,10,0,343,21,1,58,46,13,75,34,3,10,120,0,1655
1206,2014,gemeente,44012,26,17,0,54,3,0,201,9,0,18,69,2,6,11,0,17,45,3,477
1207,2014,gemeente,44013,50,16,3,26,3,0,355,47,6,6,128,16,33,11,0,39,90,2,866
1208,2014,gemeente,44019,77,103,8,89,14,2,523,32,0,31,111,18,74,53,3,66,209,8,1692
1209,2014,gemeente,44020,22,28,4,12,1,0,124,17,1,6,23,2,18,10,0,9,58,1,409
1210,2014,gemeente,44021,1366,3306,152,2280,602,51,15408,1485,102,1214,2438,1700,768,586,16,1308,2959,185,34712
1211,2014,gemeente,44034,585,26,12,39,9,1,379,39,0,37,95,23,50,76,2,8,105,1,1646
1212,2014,gemeente,44040,36,40,9,39,6,0,324,29,0,7,101,8,18,19,1,21,95,14,756
1213,2014,gemeente,44043,69,47,8,35,9,0,479,47,1,37,135,20,38,22,1,43,132,6,1162
1214,2014,gemeente,44045,82,12,2,10,0,0,89,5,0,3,25,0,17,12,0,6,46,0,364
1215,2014,gemeente,44048,33,63,4,32,12,0,297,29,3,32,62,9,23,10,1,29,95,1,836
1216,2014,gemeente,44052,28,17,2,25,4,0,199,16,0,1,60,4,24,11,0,8,55,1,527
1217,2014,gemeente,44064,29,30,3,11,2,0,202,7,0,9,81,1,10,6,0,14,58,1,480
1218,2014,gemeente,44073,141,96,2,20,5,0,145,10,0,3,21,2,17,26,0,6,73,1,674
1219,2014,gemeente,44081,34,31,4,25,1,0,157,7,1,10,38,6,18,24,0,14,49,1,503
1220,2014,gemeente,44083,118,167,14,166,15,1,767,83,1,43,169,23,77,97,3,76,250,2,2245
1221,2014,gemeente,44084,76,83,7,82,4,0,503,45,3,23,160,9,28,22,0,45,165,3,1470
1222,2014,gemeente,44085,54,59,6,46,8,1,355,27,0,25,95,13,32,40,0,42,125,1,1049
1223,2014,gemeente,45035,104,240,13,104,22,1,666,62,3,50,62,35,61,60,1,104,263,4,2200
1224,2014,gemeente,45041,66,148,16,46,22,0,597,67,8,62,78,25,52,36,2,127,319,76,1908
1225,2014,gemeente,45059,33,31,4,14,2,0,147,13,0,3,25,5,19,10,0,19,50,1,486
1226,2014,gemeente,45060,18,13,2,8,1,0,77,15,0,2,17,1,10,23,2,12,34,0,299
1227,2014,gemeente,45061,17,0,1,1,0,0,60,8,0,0,22,0,7,7,0,8,21,0,183
1228,2014,gemeente,45062,2,0,1,1,0,0,8,0,0,0,0,0,1,1,0,2,6,0,32
1229,2014,gemeente,45063,14,6,1,9,2,0,62,9,0,0,18,1,6,4,0,2,19,0,199
1230,2014,gemeente,45064,14,5,0,2,1,0,51,5,0,0,15,3,6,3,1,7,26,0,187
1231,2014,gemeente,45065,12,9,1,4,0,0,61,10,0,3,8,2,9,1,0,5,27,1,201
1232,2014,gemeente,45068,27,21,4,27,1,0,198,18,0,6,54,3,20,6,0,50,94,3,629
1233,2014,gemeente,46003,130,152,44,284,18,0,1240,109,5,47,198,8,71,104,4,166,491,19,3270
1234,2014,gemeente,46013,52,57,7,43,5,1,293,35,1,10,80,4,34,26,2,50,109,2,884
1235,2014,gemeente,46014,131,178,16,220,39,3,1035,79,8,63,162,30,110,116,6,125,317,20,2925
1236,2014,gemeente,46020,158,61,3,47,9,0,395,66,1,7,93,12,76,32,2,56,154,4,1354
1237,2014,gemeente,46021,630,241,25,511,87,8,2568,161,12,260,310,228,174,223,11,282,733,28,7626
1238,2014,gemeente,46024,163,51,12,39,11,1,409,43,1,8,117,8,63,23,0,47,148,1,1333
1239,2014,gemeente,46025,107,94,12,103,19,4,683,75,4,50,198,12,71,42,2,84,261,4,1986
1240,2014,gemeente,71002,18,74,4,18,6,0,137,15,0,2,43,1,12,12,0,16,55,2,459
1241,2014,gemeente,71004,100,280,19,78,12,1,698,73,7,42,200,19,91,85,1,82,238,0,2164
